Plan ID,渠道,标题,正文,触达成功,点击人次,发送日期
P0131,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩2份,快来领取优惠券 新人立减5元 免费配送,8612,3071,2026-08-01
P0131,短信,限时秒杀 免费麦辣鸡腿堡 仅剩29份,快来领取优惠券 新人立减5元 免费配送,38116,340,2026-08-01
P0131,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩5份,快来领取优惠券 新人立减5元 免费配送,10032,949,2026-08-01
P0131,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩89份,快来领取优惠券 新人立减5元 免费配送,5963,3753,2026-08-01
P0131,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩28份,快来领取优惠券 新人立减5元 免费配送,41762,1450,2026-08-01
P0131,短信,限时秒杀 免费麦辣鸡腿堡 仅剩91份,快来领取优惠券 新人立减5元 免费配送,45941,2293,2026-08-01
P0131,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩84份,快来领取优惠券 新人立减5元 免费配送,46043,3512,2026-08-01
P0131,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩92份,快来领取优惠券 新人立减5元 免费配送,20054,2672,2026-08-01
P0131,短信,限时秒杀 免费麦辣鸡腿堡 仅剩71份,快来领取优惠券 新人立减5元 免费配送,8526,2064,2026-08-01
P0131,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩52份,快来领取优惠券 新人立减5元 免费配送,27838,1259,2026-08-01
P0131,短信,限时秒杀 免费麦辣鸡腿堡 仅剩10份,快来领取优惠券 新人立减5元 免费配送,49664,2062,2026-08-01
P0131,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩38份,快来领取优惠券 新人立减5元 免费配送,47624,3667,2026-08-01
P0132,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩53份,快来领取优惠券 新人立减5元 免费配送,4249,611,2026-08-01
P0132,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩51份,快来领取优惠券 新人立减5元 免费配送,19376,313,2026-08-01
P0132,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩14份,快来领取优惠券 新人立减5元 免费配送,1409,1025,2026-08-01
P0132,短信,限时秒杀 免费麦辣鸡腿堡 仅剩3份,快来领取优惠券 新人立减5元 免费配送,19695,461,2026-08-01
P0132,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩50份,快来领取优惠券 新人立减5元 免费配送,37211,4705,2026-08-01
P0132,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩63份,快来领取优惠券 新人立减5元 免费配送,7190,844,2026-08-01
P0132,短信,限时秒杀 免费麦辣鸡腿堡 仅剩7份,快来领取优惠券 新人立减5元 免费配送,27763,1780,2026-08-01
P0132,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩31份,快来领取优惠券 新人立减5元 免费配送,1007,693,2026-08-01
P0132,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩85份,快来领取优惠券 新人立减5元 免费配送,49231,1884,2026-08-01
P0132,短信,限时秒杀 免费麦辣鸡腿堡 仅剩27份,快来领取优惠券 新人立减5元 免费配送,29819,3144,2026-08-01
P0132,短信,限时秒杀 免费麦辣鸡腿堡 仅剩44份,快来领取优惠券 新人立减5元 免费配送,47149,2954,2026-08-01
P0132,短信,限时秒杀 免费麦辣鸡腿堡 仅剩86份,快来领取优惠券 新人立减5元 免费配送,47869,185,2026-08-01
P0132,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩50份,快来领取优惠券 新人立减5元 免费配送,25841,4962,2026-08-01
P0132,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩54份,快来领取优惠券 新人立减5元 免费配送,22436,1346,2026-08-01
P0132,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩28份,快来领取优惠券 新人立减5元 免费配送,14715,3395,2026-08-01
P0132,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩17份,快来领取优惠券 新人立减5元 免费配送,49759,4115,2026-08-01
P0132,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩85份,快来领取优惠券 新人立减5元 免费配送,43431,4701,2026-08-01
P0132,短信,限时秒杀 免费麦辣鸡腿堡 仅剩6份,快来领取优惠券 新人立减5元 免费配送,28311,2758,2026-08-01
P0132,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩3份,快来领取优惠券 新人立减5元 免费配送,28180,2742,2026-08-01
P0132,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩15份,快来领取优惠券 新人立减5元 免费配送,43863,2076,2026-08-01
P0133,短信,限时秒杀 免费麦辣鸡腿堡 仅剩41份,快来领取优惠券 新人立减5元 免费配送,26887,2708,2026-08-01
P0133,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩24份,快来领取优惠券 新人立减5元 免费配送,13789,4910,2026-08-01
P0133,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩49份,快来领取优惠券 新人立减5元 免费配送,8140,3258,2026-08-01
P0133,短信,限时秒杀 免费麦辣鸡腿堡 仅剩72份,快来领取优惠券 新人立减5元 免费配送,42200,4985,2026-08-01
P0133,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩96份,快来领取优惠券 新人立减5元 免费配送,20636,165,2026-08-01
P0133,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩76份,快来领取优惠券 新人立减5元 免费配送,20721,3065,2026-08-01
P0133,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩66份,快来领取优惠券 新人立减5元 免费配送,23048,4940,2026-08-01
P0133,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩95份,快来领取优惠券 新人立减5元 免费配送,29959,1598,2026-08-01
P0133,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩11份,快来领取优惠券 新人立减5元 免费配送,17207,3093,2026-08-01
P0133,短信,限时秒杀 免费麦辣鸡腿堡 仅剩47份,快来领取优惠券 新人立减5元 免费配送,14105,419,2026-08-01
P0133,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩66份,快来领取优惠券 新人立减5元 免费配送,46071,871,2026-08-01
P0133,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩33份,快来领取优惠券 新人立减5元 免费配送,38137,296,2026-08-01
P0133,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩36份,快来领取优惠券 新人立减5元 免费配送,9871,3703,2026-08-01
P0133,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩38份,快来领取优惠券 新人立减5元 免费配送,5801,4489,2026-08-01
P0133,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩77份,快来领取优惠券 新人立减5元 免费配送,10137,4909,2026-08-01
P0133,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩9份,快来领取优惠券 新人立减5元 免费配送,35871,2103,2026-08-01
P0133,短信,限时秒杀 免费麦辣鸡腿堡 仅剩8份,快来领取优惠券 新人立减5元 免费配送,9514,4703,2026-08-01
P0133,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩89份,快来领取优惠券 新人立减5元 免费配送,7300,723,2026-08-01
P0133,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩97份,快来领取优惠券 新人立减5元 免费配送,38792,1533,2026-08-01
P0133,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩18份,快来领取优惠券 新人立减5元 免费配送,18074,4425,2026-08-01
P0134,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩84份,快来领取优惠券 新人立减5元 免费配送,47748,2374,2026-08-01
P0134,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩90份,快来领取优惠券 新人立减5元 免费配送,36260,127,2026-08-01
P0134,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩28份,快来领取优惠券 新人立减5元 免费配送,23883,1700,2026-08-01
P0134,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩64份,快来领取优惠券 新人立减5元 免费配送,22461,2192,2026-08-01
P0134,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩77份,快来领取优惠券 新人立减5元 免费配送,10506,2272,2026-08-01
P0134,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩39份,快来领取优惠券 新人立减5元 免费配送,20653,1250,2026-08-01
P0134,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩42份,快来领取优惠券 新人立减5元 免费配送,10944,4695,2026-08-01
P0134,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩14份,快来领取优惠券 新人立减5元 免费配送,33741,2864,2026-08-01
P0134,短信,限时秒杀 免费麦辣鸡腿堡 仅剩11份,快来领取优惠券 新人立减5元 免费配送,16284,2509,2026-08-01
P0134,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩6份,快来领取优惠券 新人立减5元 免费配送,19070,225,2026-08-01
P0134,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩11份,快来领取优惠券 新人立减5元 免费配送,21138,2223,2026-08-01
P0134,短信,限时秒杀 免费麦辣鸡腿堡 仅剩41份,快来领取优惠券 新人立减5元 免费配送,28929,3533,2026-08-01
P0134,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩84份,快来领取优惠券 新人立减5元 免费配送,44590,4426,2026-08-01
P0134,短信,限时秒杀 免费麦辣鸡腿堡 仅剩15份,快来领取优惠券 新人立减5元 免费配送,39928,3506,2026-08-01
P0134,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩46份,快来领取优惠券 新人立减5元 免费配送,20750,4773,2026-08-01
P0134,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩14份,快来领取优惠券 新人立减5元 免费配送,30099,3592,2026-08-01
P0134,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩56份,快来领取优惠券 新人立减5元 免费配送,7879,2601,2026-08-01
P0134,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩34份,快来领取优惠券 新人立减5元 免费配送,11910,3300,2026-08-01
P0134,短信,限时秒杀 免费麦辣鸡腿堡 仅剩17份,快来领取优惠券 新人立减5元 免费配送,38235,3442,2026-08-01
P0134,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩18份,快来领取优惠券 新人立减5元 免费配送,11582,4337,2026-08-01
P0135,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩30份,快来领取优惠券 新人立减5元 免费配送,13786,3102,2026-08-01
P0135,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩38份,快来领取优惠券 新人立减5元 免费配送,31136,4127,2026-08-01
P0135,短信,限时秒杀 免费麦辣鸡腿堡 仅剩77份,快来领取优惠券 新人立减5元 免费配送,3713,2901,2026-08-01
P0135,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩38份,快来领取优惠券 新人立减5元 免费配送,29182,4646,2026-08-01
P0135,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩76份,快来领取优惠券 新人立减5元 免费配送,2300,2410,2026-08-01
P0135,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩3份,快来领取优惠券 新人立减5元 免费配送,13675,744,2026-08-01
P0135,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩37份,快来领取优惠券 新人立减5元 免费配送,43364,4256,2026-08-01
P0135,短信,限时秒杀 免费麦辣鸡腿堡 仅剩29份,快来领取优惠券 新人立减5元 免费配送,2532,3505,2026-08-01
P0135,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩76份,快来领取优惠券 新人立减5元 免费配送,35794,1933,2026-08-01
P0135,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩34份,快来领取优惠券 新人立减5元 免费配送,44568,900,2026-08-01
P0135,短信,限时秒杀 免费麦辣鸡腿堡 仅剩49份,快来领取优惠券 新人立减5元 免费配送,44568,3188,2026-08-01
P0135,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩58份,快来领取优惠券 新人立减5元 免费配送,6689,218,2026-08-01
P0135,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩21份,快来领取优惠券 新人立减5元 免费配送,24471,4172,2026-08-01
P0135,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩28份,快来领取优惠券 新人立减5元 免费配送,20187,2984,2026-08-01
P0135,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩20份,快来领取优惠券 新人立减5元 免费配送,10709,4173,2026-08-01
P0135,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩64份,快来领取优惠券 新人立减5元 免费配送,13084,1354,2026-08-01
P0135,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩36份,快来领取优惠券 新人立减5元 免费配送,45989,227,2026-08-01
P0135,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩34份,快来领取优惠券 新人立减5元 免费配送,42456,724,2026-08-01
P0135,短信,限时秒杀 免费麦辣鸡腿堡 仅剩57份,快来领取优惠券 新人立减5元 免费配送,34407,4480,2026-08-01
P0135,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩55份,快来领取优惠券 新人立减5元 免费配送,49861,2061,2026-08-01
P0136,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩83份,快来领取优惠券 新人立减5元 免费配送,36279,569,2026-08-01
P0136,短信,限时秒杀 免费麦辣鸡腿堡 仅剩48份,快来领取优惠券 新人立减5元 免费配送,7944,3595,2026-08-01
P0136,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩73份,快来领取优惠券 新人立减5元 免费配送,38914,643,2026-08-01
P0136,短信,限时秒杀 免费麦辣鸡腿堡 仅剩64份,快来领取优惠券 新人立减5元 免费配送,23934,1650,2026-08-01
P0136,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩24份,快来领取优惠券 新人立减5元 免费配送,5493,355,2026-08-01
P0136,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩16份,快来领取优惠券 新人立减5元 免费配送,23376,4955,2026-08-01
P0136,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩15份,快来领取优惠券 新人立减5元 免费配送,45845,1393,2026-08-01
P0136,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩39份,快来领取优惠券 新人立减5元 免费配送,35806,1023,2026-08-01
P0136,短信,限时秒杀 免费麦辣鸡腿堡 仅剩18份,快来领取优惠券 新人立减5元 免费配送,23510,3485,2026-08-01
P0136,短信,限时秒杀 免费麦辣鸡腿堡 仅剩24份,快来领取优惠券 新人立减5元 免费配送,46544,1290,2026-08-01
P0136,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩44份,快来领取优惠券 新人立减5元 免费配送,21022,1739,2026-08-01
P0136,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩37份,快来领取优惠券 新人立减5元 免费配送,29705,142,2026-08-01
P0136,短信,限时秒杀 免费麦辣鸡腿堡 仅剩33份,快来领取优惠券 新人立减5元 免费配送,35873,1094,2026-08-01
P0136,短信,限时秒杀 免费麦辣鸡腿堡 仅剩82份,快来领取优惠券 新人立减5元 免费配送,1861,1796,2026-08-01
P0136,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩91份,快来领取优惠券 新人立减5元 免费配送,38436,3440,2026-08-01
P0136,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩17份,快来领取优惠券 新人立减5元 免费配送,30593,3425,2026-08-01
P0136,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩66份,快来领取优惠券 新人立减5元 免费配送,31170,2714,2026-08-01
P0136,短信,限时秒杀 免费麦辣鸡腿堡 仅剩98份,快来领取优惠券 新人立减5元 免费配送,35244,3691,2026-08-01
P0136,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩12份,快来领取优惠券 新人立减5元 免费配送,18762,631,2026-08-01
P0136,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩82份,快来领取优惠券 新人立减5元 免费配送,13841,750,2026-08-01
P0137,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩45份,快来领取优惠券 新人立减5元 免费配送,6532,3250,2026-08-01
P0137,短信,限时秒杀 免费麦辣鸡腿堡 仅剩51份,快来领取优惠券 新人立减5元 免费配送,47759,3512,2026-08-01
P0137,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩44份,快来领取优惠券 新人立减5元 免费配送,33317,447,2026-08-01
P0137,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩65份,快来领取优惠券 新人立减5元 免费配送,9741,2605,2026-08-01
P0137,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩74份,快来领取优惠券 新人立减5元 免费配送,48436,177,2026-08-01
P0137,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩8份,快来领取优惠券 新人立减5元 免费配送,11988,4616,2026-08-01
P0137,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩42份,快来领取优惠券 新人立减5元 免费配送,27421,2161,2026-08-01
P0137,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩92份,快来领取优惠券 新人立减5元 免费配送,15985,1704,2026-08-01
P0137,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩62份,快来领取优惠券 新人立减5元 免费配送,42661,2748,2026-08-01
P0137,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩4份,快来领取优惠券 新人立减5元 免费配送,18732,1311,2026-08-01
P0137,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩29份,快来领取优惠券 新人立减5元 免费配送,48742,4304,2026-08-01
P0137,短信,限时秒杀 免费麦辣鸡腿堡 仅剩85份,快来领取优惠券 新人立减5元 免费配送,27550,1107,2026-08-01
P0137,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩59份,快来领取优惠券 新人立减5元 免费配送,29878,3433,2026-08-01
P0137,短信,限时秒杀 免费麦辣鸡腿堡 仅剩53份,快来领取优惠券 新人立减5元 免费配送,6797,165,2026-08-01
P0137,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩40份,快来领取优惠券 新人立减5元 免费配送,1368,1984,2026-08-01
P0137,短信,限时秒杀 免费麦辣鸡腿堡 仅剩88份,快来领取优惠券 新人立减5元 免费配送,42483,1181,2026-08-01
P0137,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩49份,快来领取优惠券 新人立减5元 免费配送,12250,1746,2026-08-01
P0137,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩93份,快来领取优惠券 新人立减5元 免费配送,41824,4437,2026-08-01
P0137,APP Push,限时秒杀 免费麦辣鸡腿堡 仅剩23份,快来领取优惠券 新人立减5元 免费配送,2130,365,2026-08-01
P0137,短信,限时秒杀 免费麦辣鸡腿堡 仅剩90份,快来领取优惠券 新人立减5元 免费配送,9726,2368,2026-08-01
P0138,企微1v1,限时秒杀 免费麦辣鸡腿堡 仅剩35份,快来领取优惠券 新人立减5元 免费配送,40155,3444,2026-08-01
